firm_ident,return,beta,year,
771,-0.004812734,1.025072642,1996,
772,-0.026185715,0.997996479,1996,
773,0.018853219,1.024446326,1996,
774,-0.006061012,1.142163157,1996,
775,-0.004812734,0.920989017,1996,
776,0.022404024,1.427334209,1996,
777,-0.004812734,1.094669093,1996,
778,-0.004812734,0.83909662,1996,
779,-0.004812734,0.889284661,1996,
780,NA,NA,1996,
781,NA,1.283113982,1996,
782,-0.004812734,0.853476048,1996,
783,-0.004812734,1.235073152,1996,
784,0.0521144,1.207384859,1996,
785,0.005614151,0.997996479,1996,
786,-0.004812734,1.288717282,1996,
787,-0.004812734,1.338377666,1996,
788,-0.009107998,1.054100354,1996,
789,-0.004812734,0.997419784,1996,
790,NA,1.064182502,1996,
791,-0.015030308,1.197907367,1996,
792,NA,1.324295242,1996,
793,0.00274084,1.194454897,1996,
794,-0.004812734,1.064645954,1996,
795,-0.004812734,1.438487969,1996,
796,0.001644914,0.873803458,1996,
797,-0.004319384,1.258291799,1996,
798,-0.004812734,0.969070646,1996,
799,0.051048464,1.364235453,1996,
800,-0.004812734,1.438487969,1996,
801,-0.037161737,1.582983025,1996,
802,-0.006477293,1.427334209,1996,
803,0.002375644,1.064645954,1996,
804,-0.004812734,1.248908163,1996,
805,-0.004812734,1.295782571,1996,
806,-0.004812734,1.016466129,1996,
807,-0.001347457,1.194454897,1996,
808,0.019360768,1.248908163,1996,
809,0.025084514,1.262146231,1996,
810,0.006212895,1.016466129,1996,
811,0.018393718,0.888508789,1996,
812,-0.004812734,0.94613689,1996,
813,0.001467811,1.221273657,1996,
814,0.022050539,1.273714729,1996,
815,-0.004812734,1.165567446,1996,
816,-0.004812734,NA,1996,
817,0.05419253,0.967301705,1996,
818,-0.004812734,0.978904339,1996,
819,-0.022843328,0.994280432,1996,
820,NA,1.507296154,1996,
821,0.006012778,0.833983897,1996,
822,-0.004812734,0.884257464,1996,
823,-0.004812734,1.283113982,1996,
824,-0.004812734,0.920989017,1996,
825,-0.004812734,1.295782571,1996,
826,-0.004812734,0.967301705,1996,
827,-0.004812734,1.379732151,1996,
828,NA,0.997419784,1996,
829,-0.004812734,NA,1996,
830,0.038653374,1.024446326,1996,
831,-0.004812734,0.851258786,1996,
832,-0.004812734,1.016466129,1996,
833,-0.004812734,1.223713656,1996,
834,-0.004812734,1.132814617,1996,
835,-0.004812734,1.501050141,1996,
836,-0.009194995,1.194454897,1996,
837,-0.004812734,1.283113982,1996,
838,NA,1.61161516,1996,
839,-0.012129979,1.071741606,1996,
840,-0.004812734,1.275663494,1996,
841,0.02805891,1.275663494,1996,
842,-0.004812734,1.273622806,1996,
843,-0.004812734,NA,1996,
844,NA,1.295782571,1996,
845,0.029312023,0.680199291,1996,
846,NA,NA,1996,
847,0.007770448,1.12874881,1996,
848,-0.004812734,0.866701747,1996,
849,0.007246675,1.288717282,1996,
850,NA,0.866701747,1996,
851,-0.004812734,0.994280432,1996,
852,-0.004812734,1.062511272,1996,
853,-0.023187689,1.507296154,1996,
854,NA,0.920989017,1996,
855,0.003330067,1.064645954,1996,
856,-0.004812734,0.771553016,1996,
857,-0.006841318,1.427334209,1996,
858,0.014551032,1.116419029,1996,
859,-0.004812734,0.908157559,1996,
860,-0.004812734,1.438487969,1996,
861,0.023152402,1.412776586,1996,
862,-0.004812734,1.261459658,1996,
863,-0.004812734,1.114462993,1996,
864,0.003951212,0.872225526,1996,
865,-0.010299082,1.165567446,1996,
866,0.015624765,1.221273657,1996,
867,-0.004812734,1.024446326,1996,
868,-0.004812734,0.969975388,1996,
869,-0.071631983,1.273622806,1996,
870,0.046422076,0.940652303,1996,
871,0.025202764,1.406789877,1996,
872,-0.00890283,1.074155871,1996,
873,-0.021761858,1.044047302,1996,
874,0.011948947,0.680199291,1996,
875,-0.004812734,0.969975388,1996,
876,0.017893986,1.338377666,1996,
877,NA,NA,1996,
878,-0.004431755,0.978904339,1996,
879,0.018466041,1.016466129,1996,
880,-0.004812734,1.024446326,1996,
881,-0.004812734,0.967301705,1996,
882,-0.032941247,1.262146231,1996,
883,-0.004812734,1.165567446,1996,
884,-0.004812734,0.742266614,1996,
885,-0.004812734,1.338377666,1996,
886,-0.065328775,0.884257464,1996,
887,NA,0.997996479,1996,
888,-0.004812734,1.022627872,1996,
889,0.016171356,1.025072642,1996,
890,-0.020754228,1.170269496,1996,
891,0.004586406,NA,1996,
892,-0.004812734,0.884257464,1996,
893,-0.004812734,1.071741606,1996,
894,0.011432753,0.994280432,1996,
895,-0.004812734,0.851258786,1996,
896,-0.004812734,1.221273657,1996,
897,-0.004812734,NA,1996,
898,-0.007620826,1.234008606,1996,
899,NA,NA,1996,
900,-0.004812734,1.064645954,1996,
901,0.062842949,1.288717282,1996,
902,-0.004812734,0.963879159,1996,
903,0.000679267,1.165567446,1996,
904,-0.004812734,1.258291799,1996,
905,-0.000584836,0.828590273,1996,
906,-0.033565124,NA,1996,
907,-0.017115922,0.997419784,1996,
908,NA,NA,1996,
909,NA,1.377575195,1996,
910,NA,0.853476048,1996,
911,-0.004812734,1.238362373,1996,
912,-0.004812734,1.379732151,1996,
913,0.031640556,1.169619725,1996,
914,0.04575809,1.308472492,1996,
915,0.022425066,1.170269496,1996,
916,NA,NA,1996,
917,NA,0.969070646,1996,
918,-0.004812734,0.833983897,1996,
919,0.01516106,1.288717282,1996,
920,-0.015969328,0.888508789,1996,
921,0.038631079,0.83909662,1996,
922,NA,NA,1996,
923,NA,1.156761022,1996,
924,0.000513182,1.134109133,1996,
925,0.002611653,0.929059523,1996,
926,-0.004812734,1.064182502,1996,
927,0.022090364,1.134109133,1996,
928,-0.004812734,1.582983025,1996,
929,-0.004812734,1.054100354,1996,
930,-0.004812734,1.324295242,1996,
931,0.011851386,0.978904339,1996,
932,0.087355326,1.324295242,1996,
933,-0.004812734,1.022627872,1996,
934,0.023241514,0.969975388,1996,
935,-0.037286665,0.969070646,1996,
936,-0.004812734,0.888508789,1996,
937,-0.027543794,1.081631913,1996,
938,-0.004812734,0.853476048,1996,
939,0.008800798,1.427334209,1996,
940,0.013361995,1.262146231,1996,
941,-0.004812734,1.194454897,1996,
942,0.030958999,1.316718737,1996,
943,NA,NA,1996,
944,NA,1.210918247,1996,
945,-0.006327821,0.908157559,1996,
946,0.02470627,1.213379236,1996,
947,NA,0.66087061,1996,
948,-6.908E-05,0.891509847,1996,
949,-0.004812734,1.12874881,1996,
950,-0.004812734,NA,1996,
951,-0.004812734,1.288717282,1996,
952,-0.004812734,1.505517442,1996,
953,-0.007470742,0.978904339,1996,
954,-0.004812734,1.170269496,1996,
955,-0.004812734,1.507296154,1996,
956,-0.004812734,1.016466129,1996,
957,-0.004812734,1.364235453,1996,
958,-0.004812734,1.163017145,1996,
959,0.036794003,1.262146231,1996,
960,0.018134004,1.134109133,1996,
961,0.017432431,1.064645954,1996,
962,-0.004812734,1.142163157,1996,
963,-0.004812734,0.758987667,1996,
964,0.039840221,1.273714729,1996,
965,NA,1.238362373,1996,
966,0.013137653,0.853476048,1996,
967,-0.004812734,1.062511272,1996,
968,-0.004812734,1.054100354,1996,
969,-0.004812734,1.081631913,1996,
970,0.003721579,0.889890793,1996,
971,0.006423581,0.889890793,1996,
972,0.028353522,1.316718737,1996,
973,-0.017076705,1.134109133,1996,
974,-0.004812734,1.273622806,1996,
975,0.007298616,NA,1996,
976,-0.004812734,1.338377666,1996,
977,-0.004812734,1.273714729,1996,
978,-0.004812734,1.170269496,1996,
979,-0.004812734,1.207384859,1996,
980,0.01824467,1.12874881,1996,
981,-0.015919074,0.929059523,1996,
982,-0.034572238,0.967301705,1996,
983,-0.004812734,1.169619725,1996,
984,0.0550785,0.997419784,1996,
985,-0.004812734,1.238362373,1996,
986,-0.004812734,0.891509847,1996,
987,0.044306852,1.025072642,1996,
988,-0.004812734,1.223713656,1996,
989,-0.002590103,1.142163157,1996,
990,-0.004812734,0.893385961,1996,
991,NA,1.438487969,1996,
992,-0.002984409,1.273714729,1996,
993,0.017206562,0.828590273,1996,
994,-0.004812734,0.994280432,1996,
995,-0.001270796,1.61161516,1996,
996,NA,0.828590273,1996,
997,NA,1.210918247,1996,
998,NA,0.969975388,1996,
999,-0.073201635,1.081631913,1996,
1000,0.011428768,1.210918247,1996,
1001,-0.004812734,1.248908163,1996,
1002,-0.004812734,1.169619725,1996,
1003,-0.028545546,0.994280432,1996,
1004,-0.028322183,1.235073152,1996,
1005,0.003110421,0.83909662,1996,
1006,-0.004812734,0.994280432,1996,
1007,-0.017852662,1.406789877,1996,
1008,0.007423273,1.295782571,1996,
1009,-0.004812734,1.132814617,1996,
1010,-0.003616224,1.207384859,1996,
1011,-0.01914441,0.920989017,1996,
1012,-0.015266613,1.074155871,1996,
1013,-0.004812734,1.012282597,1996,
1014,-0.004812734,1.132814617,1996,
1015,-0.004812734,1.324295242,1996,
1016,0.016348941,1.501050141,1996,
1017,-0.037861709,1.338377666,1996,
1018,-0.004812734,0.884257464,1996,
1019,-0.004812734,1.197907367,1996,
1020,-0.004812734,1.223713656,1996,
1021,-0.004812734,1.134109133,1996,
1022,-0.018749891,1.308472492,1996,
1023,-0.004812734,1.262146231,1996,
1024,-0.004812734,1.081631913,1996,
1025,-0.004812734,1.064182502,1996,
1026,-0.004812734,0.833983897,1996,
1027,-0.052505337,1.501050141,1996,
1028,-0.019229626,1.377575195,1996,
1029,NA,1.114462993,1996,
1030,-0.004812734,1.412776586,1996,
1031,-0.004812734,1.163017145,1996,
1032,0.036098127,1.044047302,1996,
1033,0.085464118,1.507296154,1996,
1034,-0.004812734,0.891509847,1996,
1035,-0.004812734,1.163017145,1996,
1036,-0.004812734,1.308472492,1996,
1037,-0.004812734,1.324295242,1996,
1038,-0.004812734,1.379732151,1996,
1039,NA,0.680199291,1996,
1040,NA,1.197907367,1996,
1041,-0.00183653,0.893385961,1996,
1042,0.050057474,0.758987667,1996,
1043,-0.004812734,NA,1996,
1044,-0.001684723,1.116419029,1996,
1045,-0.002935281,1.427334209,1996,
1046,0.0009744,1.234008606,1996,
1047,-0.028049997,0.94613689,1996,
1048,0.006793503,1.044047302,1996,
1049,NA,0.923126643,1996,
1050,NA,0.872225526,1996,
1051,-0.004812734,1.116419029,1996,
1052,0.010952242,1.379732151,1996,
1053,-0.004812734,1.165567446,1996,
1054,-0.004812734,1.308472492,1996,
1055,0.016979375,NA,1996,
1056,-0.004812734,0.853476048,1996,
1057,-0.016309561,0.923126643,1996,
1058,-0.004812734,0.851258786,1996,
1059,-0.004812734,1.024446326,1996,
1060,-0.004812734,0.66087061,1996,
1061,NA,NA,1996,
1062,NA,1.114462993,1996,
1063,-0.014670576,1.261459658,1996,
1064,0.017137927,1.094669093,1996,
1065,-0.004812734,0.742266614,1996,
1066,NA,0.920989017,1996,
1067,-0.004812734,1.170269496,1996,
1068,-0.004812734,1.142163157,1996,
1069,-0.004812734,1.501050141,1996,
1070,0.040796309,1.012282597,1996,
1071,NA,1.156761022,1996,
1072,-0.007540253,NA,1996,
1073,0.012286268,1.207384859,1996,
1074,0.04401118,1.377575195,1996,
1075,NA,0.83909662,1996,
1076,-0.004812734,1.169619725,1996,
1077,NA,NA,1996,
1078,0.001809833,0.967301705,1996,
1079,-0.004812734,0.940652303,1996,
1080,-0.008426952,0.940652303,1996,
1081,0.028908192,1.207384859,1996,
1082,-0.004812734,0.967301705,1996,
1083,-0.005888947,1.258291799,1996,
1084,-0.004812734,0.967301705,1996,
1085,-0.004812734,1.210918247,1996,
1086,-0.003382696,1.064645954,1996,
1087,0.000932023,NA,1996,
1088,-0.004812734,1.61161516,1996,
1089,0.005599371,0.914116855,1996,
1090,0.014322851,1.142163157,1996,
1091,-0.004812734,1.163017145,1996,
1092,0.017142808,1.234008606,1996,
1093,-0.004812734,0.978904339,1996,
1094,NA,NA,1996,
1095,-0.001588976,1.223713656,1996,
1096,-0.004812734,NA,1996,
1097,-0.004812734,1.412776586,1996,
1098,0.037739666,0.967301705,1996,
1099,-0.004812734,0.994280432,1996,
1100,-0.004812734,0.873803458,1996,
1101,-0.004812734,1.210918247,1996,
1102,-0.004812734,1.114462993,1996,
1103,-0.004812734,1.064182502,1996,
1104,-0.004812734,1.412776586,1996,
1105,-0.004812734,0.758987667,1996,
1106,0.016540839,1.064182502,1996,
1107,-0.004812734,0.828590273,1996,
1108,-0.000681798,0.908157559,1996,
1109,0.049351325,1.197907367,1996,
1110,0.013868415,0.904574315,1996,
1111,-0.004812734,1.377575195,1996,
1112,-0.00733604,0.833983897,1996,
1113,NA,1.012282597,1996,
1114,-0.012680417,0.866701747,1996,
1115,-0.004812734,1.156761022,1996,
1116,0.00200302,0.828590273,1996,
1117,-0.004812734,0.889284661,1996,
1118,0.013638147,0.889284661,1996,
1119,0.011469265,0.742266614,1996,
1120,-0.004812734,0.94613689,1996,
1121,0.022990931,0.771553016,1996,
1122,NA,0.997419784,1996,
1123,-0.047821867,NA,1996,
1124,0.038890939,0.66087061,1996,
1125,0.018998751,0.771553016,1996,
1126,0.024831822,NA,1996,
1127,-0.012591429,1.505517442,1996,
1128,0.013503999,0.66087061,1996,
1129,-0.004812734,0.889284661,1996,
1130,-0.004031871,0.758987667,1996,
1131,0.006941733,1.364235453,1996,
1132,0.036113741,0.758987667,1996,
1133,-0.023163963,0.828590273,1996,
1134,NA,0.83909662,1996,
1135,-0.005716238,0.680199291,1996,
1136,0.001781967,0.66087061,1996,
1137,NA,0.872225526,1996,
1138,NA,0.923126643,1996,
1139,NA,0.758987667,1996,
1140,-0.018662818,NA,1996,
1141,-0.004812734,0.872225526,1996,
1142,0.02064583,1.022627872,1996,
1143,-0.023480611,0.873803458,1996,
1144,-0.021311833,0.771553016,1996,
1145,-0.004357549,1.064182502,1996,
1146,0.013450466,NA,1996,
1147,-0.004812734,NA,1996,
1148,0.157836914,0.66087061,1996,
1149,0.025205007,1.163017145,1996,
1150,-0.004812734,0.853476048,1996,
1151,-0.004812734,0.758987667,1996,
1152,-0.004812734,NA,1996,
1153,0.080415239,0.977668435,1996,
1154,-0.004812734,0.872225526,1996,
1155,0.000949164,1.582983025,1996,
1156,-0.017796496,0.680199291,1996,
1157,NA,0.963879159,1996,
1158,-0.004812734,0.923126643,1996,
1159,NA,1.505517442,1996,
1160,-0.004812734,0.969070646,1996,
1161,-0.019873233,0.940652303,1996,
1162,0.031184202,0.923126643,1996,
1163,-0.004812734,0.977668435,1996,
1164,-0.004812734,0.908157559,1996,
1165,NA,0.977668435,1996,
1166,NA,0.977668435,1996,
1167,NA,1.238362373,1996,
1168,-0.004812734,0.866701747,1996,
1169,0.016583793,1.379732151,1996,
1170,0.013724934,0.923126643,1996,
1171,-0.004812734,1.283113982,1996,
1172,-0.004812734,0.920989017,1996,
1173,0.014735782,1.022627872,1996,
1174,-0.004812734,1.163017145,1996,
1175,-0.004812734,0.923126643,1996,
1176,0.033691582,1.248908163,1996,
1177,-0.004812734,0.889284661,1996,
1178,-0.004812734,0.851258786,1996,
1179,0.083390038,0.758987667,1996,
1180,0.082696824,0.853476048,1996,
1181,-0.004812734,0.963879159,1996,
1182,NA,0.994280432,1996,
1183,-0.004812734,NA,1996,
1184,-0.004812734,NA,1996,
1185,-0.008172019,0.680199291,1996,
1186,-0.035649792,0.833983897,1996,
1187,-0.004812734,0.828590273,1996,
1188,-1.004812734,1.505517442,1996,
1189,-0.004812734,1.213379236,1996,
1190,-0.004812734,NA,1996,
1191,-0.009057213,0.853476048,1996,
1192,0.010953135,0.872225526,1996,
1193,0.041903064,0.866701747,1996,
1194,-0.004812734,0.997996479,1996,
1195,-0.036004826,0.771553016,1996,
1196,NA,1.235073152,1996,
1197,0.005157875,0.83909662,1996,
1198,-0.004812734,0.920989017,1996,
1199,-0.000364404,0.66087061,1996,
1200,NA,NA,1996,
1201,NA,NA,1996,
1202,0.025414197,1.235073152,1996,
1203,-0.004812734,0.680199291,1996,
1204,0.025764755,0.963879159,1996,
1205,-0.004812734,0.872225526,1996,
1206,-0.004812734,NA,1996,
1207,-0.008356604,0.914116855,1996,
1208,0.084643166,NA,1996,
1209,-0.004812734,NA,1996,
1210,NA,1.114462993,1996,
1211,NA,0.923126643,1996,
1212,NA,NA,1996,
1213,-0.004812734,0.914116855,1996,
1214,0.019920938,0.908157559,1996,
1215,-0.004812734,1.170269496,1996,
1216,-0.004812734,0.94613689,1996,
1217,-0.004812734,1.273714729,1996,
1218,-0.004812734,0.889284661,1996,
1219,-0.004812734,0.997419784,1996,
1220,-0.004812734,0.914116855,1996,
1221,-0.004812734,0.923126643,1996,
1222,-0.014133289,1.022627872,1996,
1223,0.037917026,0.997996479,1996,
1224,-0.066712847,0.969070646,1996,
1225,0.024393003,0.83909662,1996,
1226,NA,1.213379236,1996,
1227,0.038398338,1.081631913,1996,
1228,-0.004812734,0.742266614,1996,
1229,NA,0.853476048,1996,
1230,-0.004812734,0.853476048,1996,
1231,0.057560575,0.889284661,1996,
1232,-0.004812734,1.207384859,1996,
1233,0.010037944,1.044047302,1996,
1234,0.030138029,1.262146231,1996,
1235,-0.004812734,0.771553016,1996,
1236,-0.02112077,1.438487969,1996,
1237,-0.004812734,0.861864033,1996,
1238,NA,0.833983897,1996,
1239,-0.004812734,1.132814617,1996,
1240,-0.004812734,0.929059523,1996,
1241,-0.004812734,1.163017145,1996,
1242,-0.004812734,0.742266614,1996,
1243,-0.004812734,1.438487969,1996,
1244,-0.004812734,0.908157559,1996,
1245,-0.001542496,1.025072642,1996,
1246,-0.004812734,1.364235453,1996,
1247,-0.004812734,1.582983025,1996,
1248,-0.004812734,0.994280432,1996,
1249,-0.004812734,1.308472492,1996,
1250,-0.004812734,NA,1996,
1251,NA,0.978904339,1996,
1252,-0.004812734,0.873803458,1996,
1253,NA,1.156761022,1996,
1254,-0.004812734,0.866701747,1996,
1255,-0.004812734,1.142163157,1996,
1256,-0.004812734,0.866701747,1996,
1257,-0.004812734,1.501050141,1996,
1258,-0.004812734,1.377575195,1996,
1259,-0.004812734,1.213379236,1996,
1260,-0.004812734,1.163017145,1996,
1261,0.014983916,NA,1996,
1262,-0.004812734,0.908157559,1996,
1263,-0.004812734,1.12874881,1996,
1264,-0.004812734,1.505517442,1996,
1265,0.016356716,NA,1996,
1266,0.034115098,NA,1996,
1267,-0.004812734,NA,1996,
1268,-0.023978298,0.680199291,1996,
1269,-0.004812734,0.873803458,1996,
1270,0.015669279,NA,1996,
1271,-0.004812734,NA,1996,
1272,-0.004812734,NA,1996,
1273,0.006945911,NA,1996,
1274,-0.004812734,NA,1996,
1275,-6.07426E-05,NA,1996,
1276,-0.004812734,NA,1996,
1277,NA,NA,1996,
1278,-0.004812734,NA,1996,
1279,-0.034327959,NA,1996,
1280,0.04631723,NA,1996,
1281,-0.004812734,NA,1996,
1282,-0.004812734,NA,1996,
1283,NA,NA,1996,
1284,-0.004812734,NA,1996,
1285,-0.004812734,NA,1996,
1286,0.01147155,NA,1996,
1287,NA,NA,1996,
1288,-0.004812734,NA,1996,
1289,-0.004812734,1.074155871,1996,
1290,0.044062882,1.116419029,1996,
1291,0.039511427,1.044047302,1996,
1292,-0.004812734,NA,1996,
1293,0.013155963,NA,1996,
1294,0.006901915,NA,1996,
1295,NA,NA,1996,
1296,-0.004812734,NA,1996,
1297,-0.504812734,NA,1996,
1298,NA,NA,1996,
1299,-0.004812734,NA,1996,
1300,-0.004812734,NA,1996,
1301,-0.004812734,NA,1996,
1302,0.020767304,NA,1996,
1303,NA,NA,1996,
1304,0.018503456,NA,1996,
1305,-0.004812734,NA,1996,
1306,-0.004812734,1.427334209,1996,
1307,-0.004812734,NA,1996,
1308,NA,NA,1996,
1309,0.025271725,NA,1996,
1310,-0.004812734,NA,1996,
1311,NA,NA,1996,
1312,NA,NA,1996,
1313,-0.004812734,0.758987667,1996,
1314,0.018804237,1.064182502,1996,
1315,-0.023018855,NA,1996,
1316,-0.004812734,NA,1996,
1317,-0.004812734,NA,1996,
1318,NA,NA,1996,
1319,-0.004812734,NA,1996,
1320,0.056580961,NA,1996,
1321,NA,NA,1996,
1322,0.292583424,NA,1996,
1323,0.009629039,NA,1996,
1324,-0.004812734,NA,1996,
1325,0.075333635,NA,1996,
1326,-0.004812734,NA,1996,
1327,0.022466672,NA,1996,
1328,-0.004812734,NA,1996,
1329,-0.004812734,NA,1996,
1330,0.009700097,NA,1996,
1331,-0.004812734,NA,1996,
1332,-0.004812734,NA,1996,
1333,-0.004812734,NA,1996,
1334,-0.006427854,NA,1996,
1335,-0.006951249,NA,1996,
1336,0.018887578,NA,1996,
1337,0.000314974,NA,1996,
1338,NA,NA,1996,
1339,-0.004812734,NA,1996,
